file	n_pages_livestock	n_pages_sheep	n_pages_cattle	n_pages_trampl	n_pages_graz	n_pages_sedi	n_pages_qual	n_hits	n_pages
/datadrive/data/ESAdocs/federal_register/fr2826.pdf	0	0	0	0	6	0	0	6	7
/datadrive/data/ESAdocs/federal_register/fr2829.pdf	3	0	0	0	22	0	0	25	39
/datadrive/data/ESAdocs/federal_register/fr2831.pdf	1	0	1	0	1	0	0	3	2
/datadrive/data/ESAdocs/federal_register/fr2833.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr2835.pdf	0	0	0	0	6	0	0	6	8
/datadrive/data/ESAdocs/federal_register/fr2839.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr2843.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr2854.pdf	0	0	1	0	4	0	0	5	7
/datadrive/data/ESAdocs/federal_register/fr2855.pdf	6	0	12	0	17	0	0	35	19
/datadrive/data/ESAdocs/federal_register/fr2856.pdf	2	0	0	0	20	0	0	22	20
/datadrive/data/ESAdocs/federal_register/fr2858.pdf	0	0	0	0	5	0	0	5	6
/datadrive/data/ESAdocs/federal_register/fr2859.pdf	6	0	7	0	13	0	0	26	13
/datadrive/data/ESAdocs/federal_register/fr285.pdf	0	0	0	0	1	0	0	1	3
/datadrive/data/ESAdocs/federal_register/fr2860.pdf	0	0	0	0	11	0	0	11	12
/datadrive/data/ESAdocs/federal_register/fr2861.pdf	5	0	4	1	10	0	0	20	11
/datadrive/data/ESAdocs/federal_register/fr2866.pdf	0	0	2	1	7	0	0	10	9
/datadrive/data/ESAdocs/federal_register/fr2870.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/fr2878.pdf	0	0	0	0	1	0	0	1	1
/datadrive/data/ESAdocs/federal_register/fr287.pdf	0	0	0	0	1	0	0	1	3
/datadrive/data/ESAdocs/federal_register/fr2880.pdf	1	0	1	0	1	0	0	3	2
/datadrive/data/ESAdocs/federal_register/fr2881.pdf	1	0	0	0	2	0	0	3	2
/datadrive/data/ESAdocs/federal_register/fr2882.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr2893.pdf	1	1	11	0	14	0	0	27	16
/datadrive/data/ESAdocs/federal_register/fr2898.pdf	0	0	0	0	1	0	0	1	1
/datadrive/data/ESAdocs/federal_register/fr2899.pdf	0	0	0	0	1	0	0	1	1
/datadrive/data/ESAdocs/federal_register/fr28.pdf	0	0	0	0	3	0	0	3	4
/datadrive/data/ESAdocs/federal_register/fr2900.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr2901.pdf	1	0	0	0	2	0	0	3	2
/datadrive/data/ESAdocs/federal_register/fr2902.pdf	0	0	0	0	2	0	0	2	4
/datadrive/data/ESAdocs/federal_register/fr2903.pdf	0	0	0	0	3	0	0	3	5
/datadrive/data/ESAdocs/federal_register/fr2908.pdf	0	1	0	0	9	0	0	10	10
/datadrive/data/ESAdocs/federal_register/fr2911.pdf	0	0	4	0	18	0	0	22	20
/datadrive/data/ESAdocs/federal_register/fr2912.pdf	0	0	9	0	15	0	0	24	16
/datadrive/data/ESAdocs/federal_register/fr2913.pdf	0	0	0	0	4	0	0	4	5
/datadrive/data/ESAdocs/federal_register/fr2914.pdf	1	0	3	0	7	0	0	11	8
/datadrive/data/ESAdocs/federal_register/fr2915.pdf	0	0	0	0	9	0	0	9	10
/datadrive/data/ESAdocs/federal_register/fr2917.pdf	0	0	0	0	10	0	0	10	11
/datadrive/data/ESAdocs/federal_register/fr2927.pdf	2	0	1	0	7	0	0	10	13
/datadrive/data/ESAdocs/federal_register/fr2930.pdf	0	0	0	0	8	0	0	8	8
/datadrive/data/ESAdocs/federal_register/fr2936.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr2940.pdf	0	1	0	0	16	0	0	17	19
/datadrive/data/ESAdocs/federal_register/fr2942.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/fr2948.pdf	2	0	2	0	4	0	0	8	5
/datadrive/data/ESAdocs/federal_register/fr2950.pdf	0	0	0	0	0	0	0	0	1
/datadrive/data/ESAdocs/federal_register/fr2951.pdf	2	0	0	0	16	0	0	18	17
/datadrive/data/ESAdocs/federal_register/fr2956.pdf	0	0	0	0	3	0	0	3	5
/datadrive/data/ESAdocs/federal_register/fr2960.pdf	10	0	4	0	19	0	0	33	21
/datadrive/data/ESAdocs/federal_register/fr2961.pdf	0	0	0	0	25	0	0	25	66
/datadrive/data/ESAdocs/federal_register/fr2968.pdf	0	0	0	0	11	0	0	11	12
/datadrive/data/ESAdocs/federal_register/fr2976.pdf	0	0	1	0	2	0	0	3	3
/datadrive/data/ESAdocs/federal_register/fr2980.pdf	0	0	3	0	3	0	0	6	5
/datadrive/data/ESAdocs/federal_register/fr2983.pdf	0	0	0	0	6	0	0	6	7
/datadrive/data/ESAdocs/federal_register/fr2989.pdf	0	0	0	0	9	0	0	9	9
/datadrive/data/ESAdocs/federal_register/fr29.pdf	0	0	0	0	0	0	0	0	1
/datadrive/data/ESAdocs/federal_register/fr2.pdf	0	0	0	0	0	0	0	0	4
/datadrive/data/ESAdocs/federal_register/fr3007.pdf	0	0	0	1	12	0	0	13	15
/datadrive/data/ESAdocs/federal_register/fr3009.pdf	1	0	2	0	18	0	0	21	20
/datadrive/data/ESAdocs/federal_register/fr3010.pdf	0	0	4	0	19	0	0	23	20
/datadrive/data/ESAdocs/federal_register/fr3011.pdf	0	0	9	0	16	0	0	25	17
/datadrive/data/ESAdocs/federal_register/fr3012.pdf	1	0	5	0	7	0	0	13	7
/datadrive/data/ESAdocs/federal_register/fr3013.pdf	1	0	4	0	8	0	0	13	8
/datadrive/data/ESAdocs/federal_register/fr3014.pdf	1	1	12	0	13	0	0	27	17
/datadrive/data/ESAdocs/federal_register/fr3017.pdf	3	0	2	0	14	0	0	19	18
/datadrive/data/ESAdocs/federal_register/fr3018.pdf	1	0	2	0	12	0	0	15	13
/datadrive/data/ESAdocs/federal_register/fr3023.pdf	0	0	0	0	0	0	0	0	2
/datadrive/data/ESAdocs/federal_register/fr3029.pdf	1	0	0	0	2	0	0	3	5
/datadrive/data/ESAdocs/federal_register/fr302.pdf	0	0	0	0	0	0	0	0	3
/datadrive/data/ESAdocs/federal_register/fr3030.pdf	10	0	9	0	25	0	0	44	25
/datadrive/data/ESAdocs/federal_register/fr3031.pdf	0	0	0	0	3	0	0	3	5
/datadrive/data/ESAdocs/federal_register/fr3032.pdf	0	0	0	0	7	0	0	7	12
/datadrive/data/ESAdocs/federal_register/fr3033.pdf	0	0	0	0	3	0	0	3	4
/datadrive/data/ESAdocs/federal_register/fr3034.pdf	4	0	2	0	9	0	0	15	10
/datadrive/data/ESAdocs/federal_register/fr3036.pdf	0	0	0	0	0	0	0	0	1
/datadrive/data/ESAdocs/federal_register/fr3039.pdf	0	0	0	0	13	0	0	13	13
/datadrive/data/ESAdocs/federal_register/fr3042.pdf	0	0	1	0	9	0	0	10	12
/datadrive/data/ESAdocs/federal_register/fr3043.pdf	0	0	0	0	8	0	0	8	10
/datadrive/data/ESAdocs/federal_register/fr3044.pdf	4	0	1	0	11	0	0	16	11
/datadrive/data/ESAdocs/federal_register/fr3045.pdf	4	0	5	0	14	0	0	23	15
/datadrive/data/ESAdocs/federal_register/fr3047.pdf	3	0	2	0	9	0	0	14	10
/datadrive/data/ESAdocs/federal_register/fr3055.pdf	3	0	0	0	9	0	0	12	9
/datadrive/data/ESAdocs/federal_register/fr3057.pdf	7	0	4	0	14	0	0	25	15
/datadrive/data/ESAdocs/federal_register/fr3059.pdf	0	0	0	0	6	0	0	6	7
/datadrive/data/ESAdocs/federal_register/fr3061.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3062.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3064.pdf	2	0	0	0	10	0	0	12	10
/datadrive/data/ESAdocs/federal_register/fr3065.pdf	1	0	0	0	11	0	0	12	16
/datadrive/data/ESAdocs/federal_register/fr3067.pdf	0	0	0	0	9	0	0	9	11
/datadrive/data/ESAdocs/federal_register/fr3068.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr306.pdf	0	0	0	0	6	0	0	6	6
/datadrive/data/ESAdocs/federal_register/fr3073.pdf	0	0	4	0	13	0	0	17	14
/datadrive/data/ESAdocs/federal_register/fr3075.pdf	0	0	0	0	3	0	0	3	5
/datadrive/data/ESAdocs/federal_register/fr3078.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3082.pdf	1	0	0	0	8	0	0	9	9
/datadrive/data/ESAdocs/federal_register/fr3083.pdf	0	0	0	0	7	0	0	7	10
/datadrive/data/ESAdocs/federal_register/fr3084.pdf	0	0	0	0	5	0	0	5	6
/datadrive/data/ESAdocs/federal_register/fr3089.pdf	1	0	0	0	17	0	0	18	17
/datadrive/data/ESAdocs/federal_register/fr3091.pdf	3	0	3	0	9	0	0	15	10
/datadrive/data/ESAdocs/federal_register/fr3092.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3093.pdf	0	0	0	0	6	0	0	6	7
/datadrive/data/ESAdocs/federal_register/fr3094.pdf	3	0	0	0	4	0	0	7	6
/datadrive/data/ESAdocs/federal_register/fr3099.pdf	2	0	0	0	6	0	0	8	8
/datadrive/data/ESAdocs/federal_register/fr30.pdf	0	0	0	0	1	0	0	1	1
/datadrive/data/ESAdocs/federal_register/fr3100.pdf	9	0	2	0	9	0	0	20	12
/datadrive/data/ESAdocs/federal_register/fr3101.pdf	0	0	0	0	0	0	0	0	2
/datadrive/data/ESAdocs/federal_register/fr3102.pdf	1	0	0	0	2	0	0	3	3
/datadrive/data/ESAdocs/federal_register/fr3106.pdf	0	0	0	0	8	0	0	8	8
/datadrive/data/ESAdocs/federal_register/fr3107.pdf	1	0	1	0	3	0	0	5	6
/datadrive/data/ESAdocs/federal_register/fr3108.pdf	3	0	0	0	12	0	0	15	19
/datadrive/data/ESAdocs/federal_register/fr3109.pdf	2	0	1	0	9	0	0	12	11
/datadrive/data/ESAdocs/federal_register/fr310.pdf	0	0	0	0	3	0	0	3	4
/datadrive/data/ESAdocs/federal_register/fr3112.pdf	4	0	0	0	6	0	0	10	7
/datadrive/data/ESAdocs/federal_register/fr3113.pdf	3	0	0	0	4	0	0	7	5
/datadrive/data/ESAdocs/federal_register/fr3114.pdf	9	0	14	0	18	0	0	41	21
/datadrive/data/ESAdocs/federal_register/fr3116.pdf	3	0	0	0	5	0	0	8	6
/datadrive/data/ESAdocs/federal_register/fr311.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3120.pdf	0	0	1	0	9	0	0	10	11
/datadrive/data/ESAdocs/federal_register/fr312.pdf	0	0	0	0	0	0	0	0	1
/datadrive/data/ESAdocs/federal_register/fr3133.pdf	0	0	0	0	1	0	0	1	3
/datadrive/data/ESAdocs/federal_register/fr3146.pdf	1	0	0	0	2	0	0	3	2
/datadrive/data/ESAdocs/federal_register/fr314.pdf	0	0	0	0	2	0	1	3	3
/datadrive/data/ESAdocs/federal_register/fr3150.pdf	0	0	1	0	3	0	0	4	5
/datadrive/data/ESAdocs/federal_register/fr3167.pdf	0	0	0	0	7	0	0	7	9
/datadrive/data/ESAdocs/federal_register/fr3168.pdf	0	0	0	0	6	0	0	6	8
/datadrive/data/ESAdocs/federal_register/fr3169.pdf	11	0	8	0	16	0	0	35	18
/datadrive/data/ESAdocs/federal_register/fr3171.pdf	0	0	0	0	7	0	0	7	8
/datadrive/data/ESAdocs/federal_register/fr3175.pdf	8	0	1	0	18	0	0	27	19
/datadrive/data/ESAdocs/federal_register/fr3177.pdf	0	0	1	0	8	0	0	9	10
/datadrive/data/ESAdocs/federal_register/fr3178.pdf	3	0	1	0	6	0	0	10	7
/datadrive/data/ESAdocs/federal_register/fr3179.pdf	2	0	0	0	6	0	0	8	7
/datadrive/data/ESAdocs/federal_register/fr3180.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr3181.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/fr3183.pdf	7	0	1	0	12	0	0	20	15
/datadrive/data/ESAdocs/federal_register/fr3185.pdf	0	0	0	0	7	0	0	7	8
/datadrive/data/ESAdocs/federal_register/fr3187.pdf	0	0	0	0	1	0	0	1	1
/datadrive/data/ESAdocs/federal_register/fr3188.pdf	2	0	0	0	4	0	0	6	4
/datadrive/data/ESAdocs/federal_register/fr3189.pdf	0	0	0	0	2	0	0	2	5
/datadrive/data/ESAdocs/federal_register/fr318.pdf	0	2	2	0	3	0	0	7	3
/datadrive/data/ESAdocs/federal_register/fr3190.pdf	0	0	0	0	6	0	0	6	8
/datadrive/data/ESAdocs/federal_register/fr3191.pdf	0	0	0	0	9	0	0	9	10
/datadrive/data/ESAdocs/federal_register/fr3192.pdf	1	0	2	0	12	0	0	15	14
/datadrive/data/ESAdocs/federal_register/fr3195.pdf	0	0	0	0	1	0	0	1	1
/datadrive/data/ESAdocs/federal_register/fr319.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3200.pdf	0	0	0	0	1	0	0	1	3
/datadrive/data/ESAdocs/federal_register/fr3202.pdf	12	0	1	0	17	0	0	30	21
/datadrive/data/ESAdocs/federal_register/fr3204.pdf	6	0	2	0	7	0	0	15	7
/datadrive/data/ESAdocs/federal_register/fr3208.pdf	2	0	3	0	6	0	0	11	6
/datadrive/data/ESAdocs/federal_register/fr3209.pdf	0	0	0	0	8	0	0	8	9
/datadrive/data/ESAdocs/federal_register/fr320.pdf	0	0	0	0	3	0	0	3	4
/datadrive/data/ESAdocs/federal_register/fr3210.pdf	1	0	1	0	13	0	0	15	15
/datadrive/data/ESAdocs/federal_register/fr3211.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3212.pdf	1	0	2	0	4	0	0	7	6
/datadrive/data/ESAdocs/federal_register/fr3217.pdf	1	0	1	0	5	0	0	7	6
/datadrive/data/ESAdocs/federal_register/fr3224.pdf	1	0	0	0	14	0	0	15	24
/datadrive/data/ESAdocs/federal_register/fr3225.pdf	5	3	3	0	16	0	0	27	17
/datadrive/data/ESAdocs/federal_register/fr3226.pdf	0	0	0	0	5	0	0	5	7
/datadrive/data/ESAdocs/federal_register/fr3227.pdf	0	0	0	0	7	0	0	7	8
/datadrive/data/ESAdocs/federal_register/fr3228.pdf	1	0	1	0	6	0	0	8	6
/datadrive/data/ESAdocs/federal_register/fr322.pdf	0	0	0	0	2	0	1	3	3
/datadrive/data/ESAdocs/federal_register/fr3230.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3232.pdf	0	0	1	0	6	0	0	7	10
/datadrive/data/ESAdocs/federal_register/fr3233.pdf	1	0	1	0	7	0	0	9	8
/datadrive/data/ESAdocs/federal_register/fr3235.pdf	2	0	8	0	10	0	0	20	11
/datadrive/data/ESAdocs/federal_register/fr3237.pdf	4	0	2	0	7	0	0	13	7
/datadrive/data/ESAdocs/federal_register/fr3238.pdf	2	0	2	0	10	0	0	14	10
/datadrive/data/ESAdocs/federal_register/fr3239.pdf	6	0	0	0	6	0	0	12	6
/datadrive/data/ESAdocs/federal_register/fr3241.pdf	1	0	1	0	5	0	0	7	6
/datadrive/data/ESAdocs/federal_register/fr3252.pdf	1	0	0	0	8	0	0	9	9
/datadrive/data/ESAdocs/federal_register/fr3260.pdf	3	0	0	0	13	0	0	16	14
/datadrive/data/ESAdocs/federal_register/fr3262.pdf	7	0	1	0	7	0	0	15	12
/datadrive/data/ESAdocs/federal_register/fr3264.pdf	6	0	2	0	26	0	0	34	28
/datadrive/data/ESAdocs/federal_register/fr3266.pdf	4	0	0	0	18	0	0	22	18
/datadrive/data/ESAdocs/federal_register/fr3270.pdf	5	0	2	0	14	0	0	21	16
/datadrive/data/ESAdocs/federal_register/fr3271.pdf	0	0	0	0	0	0	0	0	3
/datadrive/data/ESAdocs/federal_register/fr3278.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3279.pdf	0	0	0	0	17	0	0	17	21
/datadrive/data/ESAdocs/federal_register/fr3285.pdf	2	0	0	0	6	0	0	8	6
/datadrive/data/ESAdocs/federal_register/fr3286.pdf	0	0	0	0	14	0	0	14	17
/datadrive/data/ESAdocs/federal_register/fr3292.pdf	5	0	1	0	9	0	0	15	9
/datadrive/data/ESAdocs/federal_register/fr3295.pdf	0	0	0	0	6	0	0	6	9
/datadrive/data/ESAdocs/federal_register/fr3296.pdf	4	0	0	0	9	0	0	13	11
/datadrive/data/ESAdocs/federal_register/fr3302.pdf	5	0	2	1	15	0	0	23	17
/datadrive/data/ESAdocs/federal_register/fr3303.pdf	7	0	3	0	13	0	0	23	14
/datadrive/data/ESAdocs/federal_register/fr3304.pdf	0	0	0	0	7	0	0	7	7
/datadrive/data/ESAdocs/federal_register/fr330.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3311.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3312.pdf	0	0	0	0	6	0	0	6	6
/datadrive/data/ESAdocs/federal_register/fr3314.pdf	0	0	1	0	13	0	0	14	14
/datadrive/data/ESAdocs/federal_register/fr3315.pdf	0	0	0	0	12	0	0	12	13
/datadrive/data/ESAdocs/federal_register/fr3318.pdf	4	0	0	0	16	0	0	20	19
/datadrive/data/ESAdocs/federal_register/fr331.pdf	0	0	0	1	2	0	0	3	3
/datadrive/data/ESAdocs/federal_register/fr3320.pdf	3	0	8	0	18	0	0	29	20
/datadrive/data/ESAdocs/federal_register/fr3322.pdf	1	0	1	0	9	0	0	11	9
/datadrive/data/ESAdocs/federal_register/fr3325.pdf	0	0	2	1	17	0	0	20	20
/datadrive/data/ESAdocs/federal_register/fr3326.pdf	1	0	0	0	13	0	0	14	16
/datadrive/data/ESAdocs/federal_register/fr3328.pdf	1	0	2	1	19	0	0	23	20
/datadrive/data/ESAdocs/federal_register/fr3329.pdf	1	0	0	0	3	0	0	4	5
/datadrive/data/ESAdocs/federal_register/fr332.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/fr3331.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3335.pdf	0	0	0	0	9	0	0	9	11
/datadrive/data/ESAdocs/federal_register/fr3337.pdf	1	0	1	0	5	0	0	7	7
/datadrive/data/ESAdocs/federal_register/fr3338.pdf	0	0	0	0	9	0	0	9	10
/datadrive/data/ESAdocs/federal_register/fr3339.pdf	0	0	1	0	4	0	0	5	6
/datadrive/data/ESAdocs/federal_register/fr333.pdf	0	0	0	0	7	0	0	7	7
/datadrive/data/ESAdocs/federal_register/fr3342.pdf	2	0	0	0	2	0	0	4	3
/datadrive/data/ESAdocs/federal_register/fr3343.pdf	1	0	0	0	1	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3345.pdf	5	0	1	0	22	0	0	28	29
/datadrive/data/ESAdocs/federal_register/fr3346.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3349.pdf	0	0	0	0	7	0	0	7	8
/datadrive/data/ESAdocs/federal_register/fr3351.pdf	0	0	1	0	2	0	0	3	5
/datadrive/data/ESAdocs/federal_register/fr3352.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3354.pdf	3	0	3	0	13	0	0	19	14
/datadrive/data/ESAdocs/federal_register/fr3356.pdf	0	0	0	0	8	0	0	8	10
/datadrive/data/ESAdocs/federal_register/fr3357.pdf	3	0	1	0	7	0	0	11	7
/datadrive/data/ESAdocs/federal_register/fr3359.pdf	1	0	0	0	7	0	0	8	17
/datadrive/data/ESAdocs/federal_register/fr3360.pdf	0	0	0	0	8	0	0	8	13
/datadrive/data/ESAdocs/federal_register/fr3365.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr3366.pdf	0	0	1	0	7	0	0	8	9
/datadrive/data/ESAdocs/federal_register/fr3369.pdf	0	0	0	0	7	0	0	7	7
/datadrive/data/ESAdocs/federal_register/fr3373.pdf	0	0	0	0	4	0	0	4	5
/datadrive/data/ESAdocs/federal_register/fr3380.pdf	0	0	0	0	8	0	0	8	10
/datadrive/data/ESAdocs/federal_register/fr3382.pdf	0	0	0	0	9	0	0	9	14
/datadrive/data/ESAdocs/federal_register/fr3388.pdf	5	0	0	0	15	0	0	20	16
/datadrive/data/ESAdocs/federal_register/fr3394.pdf	0	0	0	0	3	0	0	3	4
/datadrive/data/ESAdocs/federal_register/fr3396.pdf	0	0	0	0	6	0	0	6	7
/datadrive/data/ESAdocs/federal_register/fr3397.pdf	1	0	0	0	2	0	0	3	2
/datadrive/data/ESAdocs/federal_register/fr3398.pdf	7	0	3	0	10	0	0	20	11
/datadrive/data/ESAdocs/federal_register/fr3399.pdf	2	0	0	0	10	0	0	12	11
/datadrive/data/ESAdocs/federal_register/fr339.pdf	0	0	0	0	5	0	0	5	5
/datadrive/data/ESAdocs/federal_register/fr3400.pdf	0	0	0	0	8	0	0	8	13
/datadrive/data/ESAdocs/federal_register/fr3401.pdf	4	3	1	0	9	0	0	17	10
/datadrive/data/ESAdocs/federal_register/fr3403.pdf	0	0	0	0	15	0	0	15	17
/datadrive/data/ESAdocs/federal_register/fr3407.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3409.pdf	2	0	0	0	9	0	0	11	13
/datadrive/data/ESAdocs/federal_register/fr3410.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3417.pdf	0	0	0	0	1	0	0	1	1
/datadrive/data/ESAdocs/federal_register/fr341.pdf	0	1	1	0	2	0	0	4	3
/datadrive/data/ESAdocs/federal_register/fr342.pdf	0	0	1	1	2	0	0	4	3
/datadrive/data/ESAdocs/federal_register/fr3434.pdf	0	0	2	0	9	0	0	11	10
/datadrive/data/ESAdocs/federal_register/fr3437.pdf	0	0	0	0	1	0	0	1	5
/datadrive/data/ESAdocs/federal_register/fr3439.pdf	0	0	0	0	8	0	0	8	15
/datadrive/data/ESAdocs/federal_register/fr343.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3441.pdf	1	0	0	0	10	0	0	11	12
/datadrive/data/ESAdocs/federal_register/fr3442.pdf	0	0	0	0	4	0	0	4	6
/datadrive/data/ESAdocs/federal_register/fr3446.pdf	0	0	4	0	15	0	0	19	18
/datadrive/data/ESAdocs/federal_register/fr3447.pdf	6	0	3	0	13	0	0	22	15
/datadrive/data/ESAdocs/federal_register/fr344.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3456.pdf	5	0	0	0	22	0	0	27	25
/datadrive/data/ESAdocs/federal_register/fr3457.pdf	2	0	3	0	8	0	0	13	8
/datadrive/data/ESAdocs/federal_register/fr3458.pdf	0	0	0	0	1	0	0	1	3
/datadrive/data/ESAdocs/federal_register/fr3459.pdf	3	0	1	0	12	0	0	16	14
/datadrive/data/ESAdocs/federal_register/fr3460.pdf	1	0	1	0	5	0	0	7	7
/datadrive/data/ESAdocs/federal_register/fr3461.pdf	7	0	1	0	9	0	0	17	10
/datadrive/data/ESAdocs/federal_register/fr3463.pdf	0	2	0	0	11	0	0	13	15
/datadrive/data/ESAdocs/federal_register/fr3464.pdf	0	0	0	0	5	0	0	5	5
/datadrive/data/ESAdocs/federal_register/fr3466.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3467.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3469.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr346.pdf	0	0	0	0	0	0	0	0	3
/datadrive/data/ESAdocs/federal_register/fr3470.pdf	1	0	0	0	1	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3471.pdf	0	0	0	0	0	0	0	0	1
/datadrive/data/ESAdocs/federal_register/fr3473.pdf	2	1	0	0	15	0	0	18	15
/datadrive/data/ESAdocs/federal_register/fr3475.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3476.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3478.pdf	4	0	0	5	7	0	0	16	8
/datadrive/data/ESAdocs/federal_register/fr347.pdf	0	0	2	1	2	0	0	5	3
/datadrive/data/ESAdocs/federal_register/fr3481.pdf	0	0	0	1	9	0	0	10	9
/datadrive/data/ESAdocs/federal_register/fr3482.pdf	2	0	0	0	25	6	1	34	33
/datadrive/data/ESAdocs/federal_register/fr3483.pdf	0	0	0	0	1	0	0	1	1
/datadrive/data/ESAdocs/federal_register/fr3484.pdf	4	2	0	2	6	1	0	15	8
/datadrive/data/ESAdocs/federal_register/fr3485.pdf	0	0	0	0	8	0	0	8	9
/datadrive/data/ESAdocs/federal_register/fr3486.pdf	5	11	1	0	10	0	0	27	11
/datadrive/data/ESAdocs/federal_register/fr3487.pdf	0	0	0	0	3	0	0	3	4
/datadrive/data/ESAdocs/federal_register/fr3488.pdf	3	0	0	1	27	10	10	51	28
/datadrive/data/ESAdocs/federal_register/fr3489.pdf	0	0	0	0	2	1	0	3	2
/datadrive/data/ESAdocs/federal_register/fr348.pdf	0	0	1	1	3	0	0	5	4
/datadrive/data/ESAdocs/federal_register/fr3491.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3492.pdf	0	0	0	1	2	0	0	3	2
/datadrive/data/ESAdocs/federal_register/fr3493.pdf	0	2	0	3	8	0	0	13	11
/datadrive/data/ESAdocs/federal_register/fr3494.pdf	0	2	0	0	2	0	0	4	2
/datadrive/data/ESAdocs/federal_register/fr3495.pdf	0	0	0	0	2	0	1	3	2
/datadrive/data/ESAdocs/federal_register/fr3496.pdf	0	0	0	0	1	0	0	1	1
/datadrive/data/ESAdocs/federal_register/fr3497.pdf	0	0	0	1	7	3	0	11	10
/datadrive/data/ESAdocs/federal_register/fr3498.pdf	1	1	2	1	13	0	1	19	15
/datadrive/data/ESAdocs/federal_register/fr3499.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr349.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr3501.pdf	5	2	3	1	10	0	0	21	10
/datadrive/data/ESAdocs/federal_register/fr3502.pdf	1	0	2	1	14	0	0	18	16
/datadrive/data/ESAdocs/federal_register/fr3504.pdf	0	0	0	0	1	0	0	1	1
/datadrive/data/ESAdocs/federal_register/fr3505.pdf	1	1	1	0	12	1	4	20	17
/datadrive/data/ESAdocs/federal_register/fr3506.pdf	4	4	1	1	6	0	0	16	7
/datadrive/data/ESAdocs/federal_register/fr3507.pdf	0	0	1	0	3	1	0	5	8
/datadrive/data/ESAdocs/federal_register/fr3508.pdf	2	0	0	0	7	0	0	9	10
/datadrive/data/ESAdocs/federal_register/fr3509.pdf	0	0	0	0	6	0	0	6	7
/datadrive/data/ESAdocs/federal_register/fr350.pdf	0	0	1	0	2	0	0	3	3
/datadrive/data/ESAdocs/federal_register/fr3511.pdf	0	1	0	0	12	0	0	13	15
/datadrive/data/ESAdocs/federal_register/fr3512.pdf	3	0	0	0	4	0	0	7	6
